PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
82413,3029,32,0,393.9,1,393.9
82808,3001,33,0,394.6,1,394.6
83209,2964,33,0,400.34,1,400.34
83609,2985,33,0,399.31,1,399.31
84007,3010,33,0,397.97,1,397.97
84401,3032,33,0,393.8,1,393.8
84792,3056,33,0,390.08,1,390.08
85182,3060,34,0,389.93,1,389.93
85570,3079,34,0,387.86,1,387.86
85957,3076,34,0,386.46,1,386.46
86343,3086,34,0,385.78,1,385.78
86728,3075,34,0,384.81,1,384.81
87115,3081,34,0,386.49,1,386.49
87501,3056,35,0,385.91,1,385.91
87889,3049,35,0,387.35,1,387.35
88275,3043,35,0,385.8,1,385.8
88663,3056,35,0,387.42,1,387.42
89056,3021,35,0,392.52,1,392.52
89448,3033,35,0,391.87,1,391.87
89836,3071,35,0,387.96,1,387.96
90224,3065,36,0,387.33,1,387.33
90609,3098,36,0,384.81,1,384.81
90992,3118,36,0,382.06,1,382.06
91369,3151,36,0,376.58,1,376.58
91746,3167,36,0,376.35,1,376.35
92120,3193,36,0,373.21,1,373.21
92491,3190,36,0,370.31,1,370.31
92862,3214,37,0,370.96,1,370.96
93231,3190,37,0,368.09,1,368.09
93603,3179,37,0,371.07,1,371.07
93968,3223,37,0,364.35,1,364.35
94335,3223,37,0,366.13,1,366.13
94702,3249,37,0,366.11,1,366.11
95065,3241,38,0,362.96,1,362.96
95429,3226,38,0,363.4,1,363.4
95794,3258,38,0,364.93,1,364.93
96154,3303,38,0,359.53,1,359.53
96512,3309,38,0,357.52,1,357.52
96870,3334,38,0,357.07,1,357.07
97228,3321,38,0,357.99,1,357.99
97586,3308,39,0,357.52,1,357.52
97943,3354,39,0,356.25,1,356.25
98296,3375,39,0,352.54,1,352.54
98648,3400,39,0,351.44,1,351.44
98997,3402,39,0,348.25,1,348.25
99347,3374,39,0,349.32,1,349.32
99697,3401,39,0,349.53,1,349.53
100047,3384,40,0,349.22,1,349.22
100395,3442,40,0,347.56,1,347.56
100738,3453,40,0,342.64,1,342.64
101080,3488,40,0,341.27,1,341.27
101420,3508,40,0,339.15,1,339.15
101760,3478,40,0,339.71,1,339.71
102102,3479,40,0,341.19,1,341.19
102441,3485,40,0,338.92,1,338.92
102779,3523,41,0,337.2,1,337.2
103115,3498,41,0,335.24,1,335.24
103456,3456,41,0,340.62,1,340.62
103800,3421,41,0,343.75,1,343.75
104145,3427,41,0,344.71,1,344.71
104488,3441,41,0,342.87,1,342.87
104831,3447,41,0,342.59,1,342.59
105173,3464,42,0,341.55,1,341.55
105518,3453,42,0,344.26,1,344.26
105861,3464,42,0,342.77,1,342.77
106203,3461,42,0,341.6,1,341.6
